Date,Close,High,Low,Open,Repaired?,Volume
12-06-2019,11906.2002,11962.4502,11866.34961,11962.4502,FALSE,283700
13-06-2019,11914.0498,11931.34961,11817.0498,11873.90039,FALSE,447900
14-06-2019,11823.2998,11911.84961,11797.7002,11910.09961,FALSE,390300
17-06-2019,11672.15039,11844.0498,11657.75,11844,FALSE,295500
18-06-2019,11691.5,11727.2002,11641.15039,11677.0498,FALSE,365500
19-06-2019,11691.4502,11802.5,11625.09961,11744.4502,FALSE,446900
20-06-2019,11831.75,11843.5,11635.0498,11653.65039,FALSE,442000
21-06-2019,11724.09961,11827.9502,11705.09961,11827.59961,FALSE,468400
24-06-2019,11699.65039,11754,11670.2002,11725.7998,FALSE,277600
25-06-2019,11796.4502,11814.40039,11651,11681,FALSE,300500
26-06-2019,11847.5498,11871.84961,11757.5498,11768.15039,FALSE,327900
27-06-2019,11841.5498,11911.15039,11821.0498,11860.84961,FALSE,480200
28-06-2019,11788.84961,11871.7002,11775.5,11861.15039,FALSE,303900
01-07-2019,11865.59961,11884.65039,11830.7998,11839.90039,FALSE,278400
02-07-2019,11910.2998,11917.4502,11814.7002,11890.2998,FALSE,363200
03-07-2019,11916.75,11945.2002,11887.0498,11932.15039,FALSE,340500
04-07-2019,11946.75,11969.25,11923.65039,11928.7998,FALSE,333600
05-07-2019,11811.15039,11981.75,11797.90039,11964.75,FALSE,530700
08-07-2019,11558.59961,11771.90039,11523.2998,11770.40039,FALSE,464000
09-07-2019,11555.90039,11582.5498,11461,11531.59961,FALSE,442500
10-07-2019,11498.90039,11593.7002,11475.65039,11536.15039,FALSE,337600
11-07-2019,11582.90039,11599,11519.5,11561.4502,FALSE,317300
12-07-2019,11552.5,11639.5498,11538.59961,11601.15039,FALSE,359400
15-07-2019,11588.34961,11618.40039,11532.2998,11614.75,FALSE,368800
16-07-2019,11662.59961,11670.0498,11573.9502,11596.65039,FALSE,480200
17-07-2019,11687.5,11706.65039,11651.15039,11670.75,FALSE,464800
18-07-2019,11596.90039,11677.15039,11582.40039,11675.59961,FALSE,498300
19-07-2019,11419.25,11640.34961,11399.2998,11627.9502,FALSE,446000
22-07-2019,11346.2002,11398.15039,11301.25,11392.84961,FALSE,516000
23-07-2019,11331.0498,11398.15039,11302.7998,11372.25,FALSE,458900
24-07-2019,11271.2998,11359.75,11229.7998,11322.4502,FALSE,413200
25-07-2019,11252.15039,11361.40039,11239.34961,11290.40039,FALSE,553700
26-07-2019,11284.2998,11307.59961,11210.0498,11247.4502,FALSE,522700
29-07-2019,11189.2002,11310.9502,11152.40039,11307.5,FALSE,482900
30-07-2019,11085.40039,11267.4502,11072.65039,11213.7002,FALSE,479100
31-07-2019,11118,11145.2998,10999.40039,11034.0498,FALSE,536700
01-08-2019,10980,11076.75,10881,11060.2002,FALSE,499900
02-08-2019,10997.34961,11080.15039,10848.9502,10930.2998,FALSE,547400
05-08-2019,10862.59961,10895.7998,10782.59961,10895.7998,FALSE,506600
06-08-2019,10948.25,11018.5498,10813.7998,10815.40039,FALSE,517900
07-08-2019,10855.5,10975.65039,10835.90039,10958.09961,FALSE,548500
08-08-2019,11032.4502,11058.0498,10842.9502,10899.2002,FALSE,482500
09-08-2019,11109.65039,11181.4502,11062.7998,11087.90039,FALSE,538100
13-08-2019,10925.84961,11145.90039,10901.59961,11139.40039,FALSE,624600
14-08-2019,11029.40039,11078.15039,10935.59961,11003.25,FALSE,511500
16-08-2019,11047.7998,11068.65039,10924.2998,11043.65039,FALSE,470900
19-08-2019,11053.90039,11146.90039,11037.84961,11094.7998,FALSE,369500
20-08-2019,11017,11076.2998,10985.2998,11063.90039,FALSE,444700
21-08-2019,10918.7002,11034.2002,10906.65039,11018.15039,FALSE,557900
22-08-2019,10741.34961,10908.25,10718.2998,10905.2998,FALSE,668200
23-08-2019,10829.34961,10862.5498,10637.15039,10699.59961,FALSE,667100
26-08-2019,11057.84961,11070.2998,10756.5498,11000.2998,FALSE,684100
27-08-2019,11105.34961,11141.75,11049.5,11106.5498,FALSE,685600
28-08-2019,11046.09961,11129.65039,10987.65039,11101.2998,FALSE,550000
29-08-2019,10948.2998,11021.09961,10922.40039,10996.0498,FALSE,649900
30-08-2019,11023.25,11042.59961,10874.7998,10987.7998,FALSE,628200
03-09-2019,10797.90039,10967.5,10772.7002,10960.9502,FALSE,483000
04-09-2019,10844.65039,10858.75,10746.34961,10790.40039,FALSE,508800
05-09-2019,10847.90039,10920.09961,10816,10860.9502,FALSE,595700
06-09-2019,10946.2002,10957.0498,10867.4502,10883.7998,FALSE,497200
09-09-2019,11003.0498,11028.84961,10889.7998,10936.7002,FALSE,412500
11-09-2019,11035.7002,11054.7998,11011.65039,11028.5,FALSE,687100
12-09-2019,10982.7998,11081.75,10964.9502,11058.2998,FALSE,551400
13-09-2019,11075.90039,11084.4502,10945.75,10986.7998,FALSE,624300
16-09-2019,11003.5,11052.7002,10968.2002,10994.84961,FALSE,434500
17-09-2019,10817.59961,11000.09961,10796.5,11000.09961,FALSE,482000
18-09-2019,10840.65039,10885.15039,10804.84961,10872.7998,FALSE,519200
19-09-2019,10704.7998,10845.2002,10670.25,10845.2002,FALSE,642600
20-09-2019,11274.2002,11381.90039,10691,10746.7998,FALSE,1356800
23-09-2019,11600.2002,11694.84961,11471.34961,11542.7002,FALSE,882800
24-09-2019,11588.2002,11655.0498,11539.2002,11590.7002,FALSE,651700
25-09-2019,11440.2002,11564.9502,11416.09961,11564.84961,FALSE,629100
26-09-2019,11571.2002,11610.84961,11466.34961,11469.84961,FALSE,844500
27-09-2019,11512.40039,11593.59961,11499.75,11556.34961,FALSE,650000
30-09-2019,11474.4502,11508.25,11390.7998,11491.15039,FALSE,756800
01-10-2019,11359.90039,11554.2002,11247.90039,11515.40039,FALSE,1305400
03-10-2019,11314,11370.40039,11257.34961,11322.25,FALSE,1017500
04-10-2019,11174.75,11400.2998,11158.34961,11388.4502,FALSE,928500
07-10-2019,11126.40039,11233.84961,11112.65039,11196.2002,FALSE,733200
09-10-2019,11313.2998,11321.59961,11090.15039,11152.9502,FALSE,741100
10-10-2019,11234.5498,11293.34961,11208.5498,11280.5,FALSE,562000
11-10-2019,11305.0498,11362.90039,11189.40039,11257.7002,FALSE,737800
14-10-2019,11341.15039,11420.4502,11290.0498,11335.90039,FALSE,587600
15-10-2019,11428.2998,11462.34961,11342.09961,11360.84961,FALSE,527400
16-10-2019,11464,11481.0498,11411.09961,11464.9502,FALSE,533500
17-10-2019,11586.34961,11599.09961,11439.65039,11466.2998,FALSE,797600
18-10-2019,11661.84961,11684.7002,11553.15039,11580.2998,FALSE,853400
22-10-2019,11588.34961,11714.34961,11573.65039,11657.15039,FALSE,867600
23-10-2019,11604.09961,11651.59961,11554.40039,11596.2002,FALSE,664200
24-10-2019,11582.59961,11679.59961,11534.65039,11661.65039,FALSE,700500
25-10-2019,11583.90039,11646.90039,11490.75,11646.15039,FALSE,812000
29-10-2019,11786.84961,11809.40039,11627.34961,11643.9502,FALSE,951700
30-10-2019,11844.09961,11883.9502,11784.4502,11883.90039,FALSE,725200
31-10-2019,11877.4502,11945,11855.09961,11890.4502,FALSE,1414800
01-11-2019,11890.59961,11918.2998,11843.34961,11886.59961,FALSE,855300
04-11-2019,11941.2998,11989.15039,11905.34961,11928.90039,FALSE,823100
05-11-2019,11917.2002,11978.9502,11861.90039,11974.59961,FALSE,632000
06-11-2019,11966.0498,12002.90039,11850.25,11911.5,FALSE,603400
07-11-2019,12012.0498,12021.40039,11946.84961,12021.09961,FALSE,563000
08-11-2019,11908.15039,12034.15039,11888.75,11987.15039,FALSE,789300
11-11-2019,11913.4502,11932.65039,11853.9502,11879.2002,FALSE,549000
13-11-2019,11840.4502,11946.7998,11823.2002,11908.2998,FALSE,659000
14-11-2019,11872.09961,11895.65039,11802.65039,11858.75,FALSE,559500
15-11-2019,11895.4502,11973.65039,11879.25,11904.2002,FALSE,580200
18-11-2019,11884.5,11946.2002,11867.59961,11915.15039,FALSE,514400
19-11-2019,11940.09961,11958.84961,11881.75,11919.4502,FALSE,613900
20-11-2019,11999.09961,12038.59961,11966.0498,12004.75,FALSE,646700
21-11-2019,11968.40039,12028.2002,11956.90039,12025.65039,FALSE,557700
22-11-2019,11914.40039,11968.09961,11883.5,11967.2998,FALSE,486800
25-11-2019,12073.75,12084.5,11919.75,11922.4502,FALSE,534300
26-11-2019,12037.7002,12132.4502,12006.34961,12110.2002,FALSE,1201300
27-11-2019,12100.7002,12114.90039,12055.15039,12068.5,FALSE,584200
28-11-2019,12151.15039,12158.7998,12099.9502,12132.09961,FALSE,620500
29-11-2019,12056.0498,12147.40039,12017.40039,12146.2002,FALSE,804400
02-12-2019,12048.2002,12137.15039,12023.7002,12137.0498,FALSE,720900
03-12-2019,11994.2002,12068.59961,11956.40039,12067.65039,FALSE,605800
04-12-2019,12043.2002,12054.7002,11935.2998,11969.9502,FALSE,747200
05-12-2019,12018.40039,12081.2002,11998.75,12071.25,FALSE,562200
06-12-2019,11921.5,12057.0498,11888.84961,12047.34961,FALSE,609200
09-12-2019,11937.5,11981.9502,11888.0498,11939.09961,FALSE,599100
10-12-2019,11856.7998,11953.2002,11844.7002,11950.5,FALSE,650200
11-12-2019,11910.15039,11923.2002,11832.2998,11867.34961,FALSE,997700
12-12-2019,11971.7998,12005.5,11934,11944.2998,FALSE,752600
13-12-2019,12086.7002,12098.84961,12023.59961,12026.40039,FALSE,597700
16-12-2019,12053.9502,12134.65039,12046.2998,12131.34961,FALSE,437700
17-12-2019,12165,12182.75,12070.34961,12082.4502,FALSE,499600
18-12-2019,12221.65039,12237.7002,12163.4502,12197,FALSE,518900
19-12-2019,12259.7002,12268.34961,12191.15039,12223.40039,FALSE,623100
20-12-2019,12271.7998,12293.90039,12252.75,12266.4502,FALSE,810700
23-12-2019,12262.75,12287.15039,12213.25,12235.4502,FALSE,604800
24-12-2019,12214.5498,12283.7002,12202.09961,12269.25,FALSE,470300
26-12-2019,12126.5498,12221.5498,12118.84961,12211.84961,FALSE,520300
27-12-2019,12245.7998,12258.4502,12157.90039,12172.90039,FALSE,383800
30-12-2019,12255.84961,12286.4502,12213.7998,12274.90039,FALSE,411100
31-12-2019,12168.4502,12247.09961,12151.7998,12247.09961,FALSE,426900
01-01-2020,12182.5,12222.2002,12165.2998,12202.15039,FALSE,304100
02-01-2020,12282.2002,12289.90039,12195.25,12198.5498,FALSE,407700
03-01-2020,12226.65039,12265.59961,12191.34961,12261.09961,FALSE,428800
06-01-2020,11993.0498,12179.09961,11974.2002,12170.59961,FALSE,396500
07-01-2020,12052.9502,12152.15039,12005.34961,12079.09961,FALSE,447800
08-01-2020,12025.34961,12044.9502,11929.59961,11939.09961,FALSE,446000
09-01-2020,12215.90039,12224.0498,12132.5498,12153.15039,FALSE,477500
10-01-2020,12256.7998,12311.2002,12213.2002,12271,FALSE,660600
13-01-2020,12329.5498,12337.75,12285.7998,12296.7002,FALSE,501000
14-01-2020,12362.2998,12374.25,12308.7002,12333.09961,FALSE,616300
15-01-2020,12343.2998,12355.15039,12278.75,12349.40039,FALSE,684400
16-01-2020,12355.5,12389.0498,12315.7998,12347.09961,FALSE,395700
17-01-2020,12352.34961,12385.4502,12321.40039,12328.40039,FALSE,502100
20-01-2020,12224.5498,12430.5,12216.90039,12430.5,FALSE,491600
21-01-2020,12169.84961,12230.0498,12162.2998,12195.2998,FALSE,400
22-01-2020,12106.90039,12225.0498,12087.90039,12218.34961,FALSE,500
23-01-2020,12180.34961,12189,12094.09961,12123.75,FALSE,867700
24-01-2020,12248.25,12272.15039,12149.65039,12174.5498,FALSE,593200
27-01-2020,12119,12216.59961,12107,12197.09961,FALSE,441200
28-01-2020,12055.7998,12163.5498,12024.5,12148.09961,FALSE,478500
29-01-2020,12129.5,12169.59961,12103.7998,12114.90039,FALSE,514400
30-01-2020,12035.7998,12150.2998,12010.59961,12147.75,FALSE,538100
31-01-2020,11962.09961,12103.5498,11945.84961,12100.40039,FALSE,771300
03-02-2020,11707.90039,11749.84961,11614.5,11627.4502,FALSE,669800
04-02-2020,11979.65039,11986.15039,11783.40039,11786.25,FALSE,560400
05-02-2020,12089.15039,12098.15039,11953.34961,12005.84961,FALSE,758000
06-02-2020,12137.9502,12160.59961,12084.65039,12120,FALSE,565100
07-02-2020,12098.34961,12154.7002,12073.9502,12151.15039,FALSE,473500
10-02-2020,12031.5,12103.5498,11990.75,12102.34961,FALSE,524700
11-02-2020,12107.90039,12172.2998,12099,12108.40039,FALSE,480000
12-02-2020,12201.2002,12231.75,12144.2998,12151,FALSE,411700
13-02-2020,12174.65039,12225.65039,12139.7998,12219.5498,FALSE,501200
14-02-2020,12113.4502,12246.7002,12091.2002,12190.15039,FALSE,622800
17-02-2020,12045.7998,12159.59961,12037,12131.7998,FALSE,0
18-02-2020,11992.5,12030.75,11908.0498,12028.25,FALSE,676900
19-02-2020,12125.90039,12134.7002,12042.09961,12090.59961,FALSE,513600
20-02-2020,12080.84961,12152,12071.4502,12119,FALSE,502600
24-02-2020,11829.40039,12012.5498,11813.40039,12012.5498,FALSE,490800
25-02-2020,11797.90039,11883.0498,11779.90039,11877.5,FALSE,461000
26-02-2020,11678.5,11783.25,11639.59961,11738.5498,FALSE,567600
27-02-2020,11633.2998,11663.84961,11536.7002,11661.25,FALSE,608600
28-02-2020,11201.75,11384.7998,11175.0498,11382,FALSE,809900
02-03-2020,11132.75,11433,11036.25,11387.34961,FALSE,680800
03-03-2020,11303.2998,11342.25,11152.5498,11217.5498,FALSE,696500
04-03-2020,11251,11356.59961,11082.15039,11351.34961,FALSE,797700
05-03-2020,11269,11389.5,11244.59961,11306.0498,FALSE,1352500
06-03-2020,10989.4502,11035.09961,10827.40039,10942.65039,FALSE,1811000
09-03-2020,10451.4502,10751.5498,10294.4502,10742.0498,FALSE,1565500
11-03-2020,10458.40039,10545.09961,10334,10334.2998,FALSE,1218500
12-03-2020,9590.150391,10040.75,9508,10039.9502,FALSE,1343500
13-03-2020,9955.200195,10159.40039,8555.150391,9107.599609,FALSE,1388000
16-03-2020,9197.400391,9602.200195,9165.099609,9587.799805,FALSE,897700
17-03-2020,8967.049805,9403.799805,8915.599609,9285.400391,FALSE,935600
18-03-2020,8468.799805,9127.549805,8407.049805,9088.450195,FALSE,1516600
19-03-2020,8263.450195,8575.450195,7832.549805,8063.299805,FALSE,925700
20-03-2020,8745.450195,8883,8178.200195,8284.450195,FALSE,1071500
23-03-2020,7610.25,8159.25,7583.600098,7945.700195,FALSE,653500
24-03-2020,7801.049805,8036.950195,7511.100098,7848.299805,FALSE,738400
25-03-2020,8317.849609,8376.75,7714.75,7735.149902,FALSE,736900
26-03-2020,8641.450195,8749.049805,8304.900391,8451,FALSE,865600
27-03-2020,8660.25,9038.900391,8522.900391,8949.099609,FALSE,801500
30-03-2020,8281.099609,8576,8244,8385.950195,FALSE,593300
31-03-2020,8597.75,8678.299805,8358,8529.349609,FALSE,712700
01-04-2020,8253.799805,8588.099609,8198.349609,8584.099609,FALSE,506300
03-04-2020,8083.799805,8356.549805,8055.799805,8356.549805,FALSE,697000
07-04-2020,8792.200195,8819.400391,8360.950195,8446.299805,FALSE,814200
08-04-2020,8748.75,9131.700195,8653.900391,8688.900391,FALSE,896500
09-04-2020,9111.900391,9128.349609,8904.549805,8973.049805,FALSE,742100
13-04-2020,8993.849609,9112.049805,8912.400391,9103.950195,FALSE,644000
15-04-2020,8925.299805,9261.200195,8874.099609,9196.400391,FALSE,879100
16-04-2020,8992.799805,9053.75,8821.900391,8851.25,FALSE,719400
17-04-2020,9266.75,9324,9091.349609,9323.450195,FALSE,684200
20-04-2020,9261.849609,9390.849609,9230.799805,9390.200195,FALSE,726400
21-04-2020,8981.450195,9044.400391,8909.400391,9016.950195,FALSE,655100
22-04-2020,9187.299805,9209.75,8946.25,9026.75,FALSE,734400
23-04-2020,9313.900391,9343.599609,9170.150391,9232.349609,FALSE,666700
24-04-2020,9154.400391,9296.900391,9141.299805,9163.900391,FALSE,659400
27-04-2020,9282.299805,9377.099609,9250.349609,9259.700195,FALSE,512800
28-04-2020,9380.900391,9404.400391,9260,9389.799805,FALSE,614500
29-04-2020,9553.349609,9599.849609,9392.349609,9408.599609,FALSE,653000
30-04-2020,9859.900391,9889.049805,9731.5,9753.5,FALSE,931200
04-05-2020,9293.5,9533.5,9266.950195,9533.5,FALSE,687500
05-05-2020,9205.599609,9450.900391,9190.75,9429.400391,FALSE,725200
06-05-2020,9270.900391,9346.900391,9116.5,9226.799805,FALSE,722200
07-05-2020,9199.049805,9277.849609,9175.900391,9234.049805,FALSE,708700
08-05-2020,9251.5,9382.650391,9238.200195,9376.950195,FALSE,609100
11-05-2020,9239.200195,9439.900391,9219.950195,9348.150391,FALSE,704600
12-05-2020,9196.549805,9240.849609,9043.950195,9168.849609,FALSE,805500
13-05-2020,9383.549805,9584.5,9351.099609,9584.200195,FALSE,846400
14-05-2020,9142.75,9281.099609,9119.75,9213.950195,FALSE,602600
15-05-2020,9136.849609,9182.400391,9050,9182.400391,FALSE,575900
18-05-2020,8823.25,9158.299805,8806.75,9158.299805,FALSE,773000
19-05-2020,8879.099609,9030.349609,8855.299805,8961.700195,FALSE,762200
20-05-2020,9066.549805,9093.799805,8875.349609,8889.150391,FALSE,622300
21-05-2020,9106.25,9178.549805,9056.099609,9079.450195,FALSE,631500
22-05-2020,9039.25,9149.599609,8968.549805,9067.900391,FALSE,675800
26-05-2020,9029.049805,9161.650391,8996.650391,9099.75,FALSE,655000
27-05-2020,9314.950195,9334,9004.25,9082.200195,FALSE,763500
28-05-2020,9490.099609,9511.25,9336.5,9364.950195,FALSE,837900
29-05-2020,9580.299805,9598.849609,9376.900391,9422.200195,FALSE,967000
01-06-2020,9826.150391,9931.599609,9706.950195,9726.849609,FALSE,794200
02-06-2020,9979.099609,9995.599609,9824.049805,9880.849609,FALSE,770200
03-06-2020,10061.5498,10176.2002,10035.5498,10108.2998,FALSE,794700
04-06-2020,10029.09961,10123.84961,9944.25,10054.25,FALSE,775100
05-06-2020,10142.15039,10177.7998,10040.75,10093.7998,FALSE,987100
08-06-2020,10167.4502,10328.5,10120.25,10326.75,FALSE,936500
09-06-2020,10046.65039,10291.15039,10021.4502,10181.15039,FALSE,754200
10-06-2020,10116.15039,10148.75,10036.84961,10072.59961,FALSE,632400
11-06-2020,9902,10112.0498,9885.049805,10094.09961,FALSE,715500
12-06-2020,9972.900391,9996.049805,9544.349609,9544.950195,FALSE,796300
15-06-2020,9813.700195,9943.349609,9726.349609,9919.349609,FALSE,716100
16-06-2020,9914,10046.15039,9728.5,10014.7998,FALSE,899900
17-06-2020,9881.150391,10003.59961,9833.799805,9876.700195,FALSE,685400
18-06-2020,10091.65039,10111.2002,9845.049805,9863.25,FALSE,622900
19-06-2020,10244.40039,10272.40039,10072.65039,10119,FALSE,892100
22-06-2020,10311.2002,10393.65039,10277.59961,10318.75,FALSE,685400
23-06-2020,10471,10484.7002,10301.75,10347.9502,FALSE,669200
24-06-2020,10305.2998,10553.15039,10281.9502,10529.25,FALSE,854800
25-06-2020,10288.90039,10361.7998,10194.5,10235.5498,FALSE,994200
26-06-2020,10383,10409.84961,10311.25,10378.90039,FALSE,671900
29-06-2020,10312.40039,10337.9502,10223.59961,10311.9502,FALSE,574500
30-06-2020,10302.09961,10401.0498,10267.34961,10382.59961,FALSE,556200
01-07-2020,10430.0498,10447.0498,10299.59961,10323.7998,FALSE,573600
02-07-2020,10551.7002,10598.2002,10485.5498,10493.0498,FALSE,597400
03-07-2020,10607.34961,10631.2998,10562.65039,10614.9502,FALSE,525200
06-07-2020,10763.65039,10811.40039,10695.09961,10723.84961,FALSE,571200
07-07-2020,10799.65039,10813.7998,10689.7002,10802.84961,FALSE,636800
08-07-2020,10705.75,10847.84961,10676.5498,10818.65039,FALSE,767900
09-07-2020,10813.4502,10836.84961,10733,10755.5498,FALSE,618700
10-07-2020,10768.0498,10819.40039,10713,10764.09961,FALSE,590700
13-07-2020,10802.7002,10894.0498,10756.0498,10851.84961,FALSE,554100
14-07-2020,10607.34961,10755.65039,10562.90039,10750.84961,FALSE,532400
15-07-2020,10618.2002,10827.4502,10577.75,10701,FALSE,715900
16-07-2020,10739.9502,10755.2998,10595.2002,10706.2002,FALSE,694400
17-07-2020,10901.7002,10933.4502,10749.65039,10752,FALSE,676900
20-07-2020,11022.2002,11037.90039,10953,10999.4502,FALSE,554300
21-07-2020,11162.25,11179.5498,11113.25,11126.09961,FALSE,772000
22-07-2020,11132.59961,11238.09961,11056.5498,11231.2002,FALSE,765100
23-07-2020,11215.4502,11239.7998,11103.15039,11135,FALSE,621600
24-07-2020,11194.15039,11225.40039,11090.2998,11149.9502,FALSE,678900
27-07-2020,11131.7998,11225,11087.84961,11225,FALSE,588100
28-07-2020,11300.5498,11317.75,11151.40039,11154.09961,FALSE,683900
29-07-2020,11202.84961,11341.40039,11149.75,11276.90039,FALSE,600700
30-07-2020,11102.15039,11299.9502,11084.9502,11254.2998,FALSE,677800
31-07-2020,11073.4502,11150.40039,11026.65039,11139.5,FALSE,642600
03-08-2020,10891.59961,11058.0498,10882.25,11057.5498,FALSE,680900
04-08-2020,11095.25,11112.25,10908.09961,10946.65039,FALSE,625700
05-08-2020,11101.65039,11225.65039,11064.0498,11155.75,FALSE,667600
06-08-2020,11200.15039,11256.7998,11127.2998,11185.7002,FALSE,600400
07-08-2020,11214.0498,11231.90039,11142.0498,11186.65039,FALSE,452600
10-08-2020,11270.15039,11337.2998,11238,11270.25,FALSE,492000
11-08-2020,11322.5,11373.59961,11299.15039,11322.25,FALSE,586100
12-08-2020,11308.40039,11322,11242.65039,11289,FALSE,609900
13-08-2020,11300.4502,11359.2998,11269.9502,11334.84961,FALSE,562400
14-08-2020,11178.40039,11366.25,11111.4502,11353.2998,FALSE,645100
17-08-2020,11247.09961,11267.09961,11144.5,11248.90039,FALSE,634000
18-08-2020,11385.34961,11401.7002,11253.15039,11259.7998,FALSE,579200
19-08-2020,11408.40039,11460.34961,11394.09961,11452.15039,FALSE,626200
20-08-2020,11312.2002,11361.4502,11289.7998,11317.4502,FALSE,791600
21-08-2020,11371.59961,11418.5,11362.2002,11409.65039,FALSE,668700
24-08-2020,11466.4502,11497.25,11410.65039,11412,FALSE,532900
25-08-2020,11472.25,11525.90039,11423.34961,11513.09961,FALSE,638200
26-08-2020,11549.59961,11561.75,11461.84961,11512.84961,FALSE,743400
27-08-2020,11559.25,11617.34961,11540.59961,11609.2998,FALSE,719800
28-08-2020,11647.59961,11686.0498,11589.40039,11602.9502,FALSE,807000
